experiment,global_round,iter,train_rmse
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,2,65.12536210968038
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,3,54.42128451714544
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,4,46.76082775620476
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,5,40.55284876100638
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,1,125.97394243202588
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,2,93.05591041344898
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,3,68.86984865548344
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,4,51.13486268848905
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,5,38.968228418183344
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,1,101.45788009690857
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,2,77.37527593360346
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,1,168.37890259750188
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,3,58.70540845725212
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,2,130.1980664507985
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,3,106.54546275327944
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,4,90.91133541900705
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,5,80.74310905122121
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,1,119.42466008171775
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,2,85.42534150451101
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,3,62.60937086238268
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,4,48.382356865301134
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,5,37.92082261902987
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,1,112.42606641127603
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,2,82.81800667945195
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,3,61.3318671249067
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,4,47.69520390844268
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,5,39.22351464082452
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,1,161.4000541014971
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,2,129.91869347734388
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,1,101.13673558416369
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,2,79.91235224978082
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,3,108.41261639060943
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,3,64.39562997966388
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,4,93.78630173594844
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,4,52.76483136492354
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,1,146.58882130832174
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,5,83.98147354844171
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,5,44.6416565424766
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,2,116.91884812351212
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,3,96.8689644136144
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,4,83.55801744304866
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,5,74.99929442966273
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,1,155.68988462343626
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,2,116.0787995981808
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,3,88.86342293399271
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,4,69.7497641221376
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,5,56.194163630220345
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,1,280.3688620872956
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,2,217.1883272944001
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,3,173.88656973064488
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,4,140.41201969656498
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,5,118.55129587727376
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,1,188.30108735018047
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,2,136.6856638629465
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,3,102.16279962026935
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,4,80.11035761257024
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,5,63.514941509039986
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,1,137.63056723928466
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,2,100.34227263801444
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,3,75.06366517349048
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,4,58.44491265612616
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,1,167.56298855196658
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,5,45.36651948347202
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,2,122.92844041457326
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,3,94.03570977346223
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,4,72.14715781582325
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,5,58.158626274694306
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,1,159.92737733649145
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,2,133.30782789472104
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,3,113.42272645557011
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,4,94.21924764815874
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,5,78.61100794760146
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,1,173.0997413170146
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,2,126.49214865883029
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,3,96.82836883467706
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,4,76.46547493309417
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,5,62.96114561046775
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,1,126.83659260723086
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,2,113.28401823468285
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,3,104.0813560860229
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,1,193.23064254625774
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,5,86.09014131657383
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,2,144.34699771032777
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,3,110.0550899638974
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,4,85.49541918685232
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,5,68.89463859710898
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,1,210.36344663203695
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,2,156.30974644029777
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,3,119.59044825581167
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,4,98.30821748218136
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,5,83.1401823918718
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,1,130.85011291686158
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,2,101.88486742259786
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,3,81.61990047916935
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,4,67.98913086638693
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,5,56.55339346231375
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,1,110.77563845715372
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,2,82.0607773518181
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,3,60.047764618926436
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,4,46.46207877331161
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,5,37.36143793175527
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,1,105.1862520800555
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,2,79.73103019130012
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,3,64.16900329669555
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,4,53.579518305212076
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,5,45.810849374718586
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,1,131.748067871849
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,2,99.68665572607645
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,3,78.18875110983467
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,4,67.06369349688322
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,5,57.236403167023354
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,1,157.98374361429083
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,2,114.18995146686746
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,3,82.53355181928202
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,4,61.127313424694954
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,5,45.688777284683816
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,1,144.21599470083137
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,2,102.58524502371662
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,1,155.28206034200292
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,3,76.1489891838281
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,2,115.22078866386288
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,4,58.07412749002141
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,5,45.19988605176111
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,3,86.70787158192898
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,4,66.75970908549674
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,1,5,52.54000136596491
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,1,735.1063212252669
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,536.4384184806864
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,383.5359135536403
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,281.971710035629
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,209.35558205093415
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,1,726.7862354971143
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,1,803.7815664114663
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,515.4755743744789
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,564.571484555706
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,366.64215250534846
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,398.1475600863038
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,262.43221883987064
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,284.16955915219603
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,188.7542584118008
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,203.07410969245535
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,1,934.4884649477632
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,684.3234522991418
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,502.4808324179227
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,373.4126993244449
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,284.8309176094034
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,1,826.7113757610906
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,603.66301883128
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,445.8637159319154
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,349.76579815564696
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,271.5899620999048
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,1,973.6113450075388
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,693.6177773367122
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,501.9381175046456
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,362.4760632085795
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,265.32954269742095
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,1,768.9371830782235
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,556.7737194101999
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,400.99337346607683
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,298.6836788766241
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,226.97258431647043
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,1,753.7144187034859
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,536.219636045661
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,384.4117254923131
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,280.7678043295852
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,209.15913442890832
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,1,965.8462361975012
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,735.0797055499505
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,563.7611660947721
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,437.3846572737739
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,336.8008541268997
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,1,940.5366595368265
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,716.0091096292807
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,554.5157989941627
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,443.2720158978288
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,357.94150491876405
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,1,749.9116558541616
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,718.9980379667002
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,533.9006459660158
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,519.9669170830389
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,380.91608068060265
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,379.8084455901183
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,273.46115050617277
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,280.62484225509485
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,199.77524363986132
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,1,730.2806199578523
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,1,991.2935970191231
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,527.7673529112219
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,741.4291680837988
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,383.51777704083156
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,550.7903168127112
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,282.8593188575021
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,413.24466878433304
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,318.47030401076586
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,211.0393210721754
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,1,960.1712590176393
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,680.9263228265269
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,622.825447148691
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,1,908.3973606474412
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,507.8306362858221
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,461.58810790063217
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,370.23049756718905
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,345.05410097717396
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,649.6229460777107
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,275.4937976011539
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,258.6337597432411
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,463.62025409757234
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,334.71201582413136
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,246.52045714083275
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,1,866.6826266629198
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,626.5377485847948
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,458.4595432166071
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,338.7896011426925
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,252.8641338154461
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,1,816.8749729985975
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,631.8201767112719
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,502.45945802423483
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,411.0697881770845
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,345.22883799870704
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,1,775.8844754692759
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,565.1770907984815
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,409.6165947980635
